split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,256,274,1.0703125,195,79,57,199,0.77734375,0.7116788321167883,0.8129895322402546,0.7433962264150943,0.827212591240876,0.77734375,0.7158273381294964,0.7453183520599251,0.48764607204799404,0.4893296256359112
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2239,2047,0.9142474318892363,1811,236,209,2030,0.9066547565877624,0.8847093307278945,0.9678588183074985,0.8961735884274382,0.9633779255822255,0.9066547565877624,0.8958517210944396,0.9012208657047724,0.791811888336152,0.7918750659699214
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,238,239,1.004201680672269,175,64,44,194,0.8151260504201681,0.7322175732217573,0.8660234002547618,0.7735849056603774,0.862539995077529,0.8151260504201681,0.751937984496124,0.782258064516129,0.547247416156929,0.5491810987909078
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,270,260,0.9629629629629629,197,63,46,224,0.8296296296296296,0.7576923076923077,0.8739082116997474,0.7943396226415095,0.8717877492877492,0.8296296296296296,0.7804878048780488,0.8043087971274685,0.588033944234472,0.5892514957009516
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2224,2062,0.927158273381295,1838,224,206,2018,0.9073741007194245,0.8913676042677012,0.9650968980869579,0.8996733551096594,0.9619019260828002,0.9073741007194245,0.9000892060660125,0.90371697268249,0.7989957312032248,0.799024016203348
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,247,230,0.9311740890688259,170,60,43,204,0.8259109311740891,0.7391304347826086,0.8652551340058755,0.7840670859538784,0.8648653406090477,0.8259109311740891,0.7727272727272727,0.7984344422700587,0.5664822511051698,0.567937927907685
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,276,254,0.9202898550724637,176,78,63,213,0.7717391304347826,0.6929133858267716,0.8363179278452756,0.7339622641509433,0.8238830879835672,0.7717391304347826,0.7319587628865979,0.7513227513227513,0.4657487238879595,0.46650279243485937
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2212,2074,0.9376130198915009,1826,248,197,2015,0.9109403254972875,0.8804243008678881,0.9664132266050303,0.8961735884274382,0.9621473822980116,0.9109403254972875,0.8904109589041096,0.9005586592178771,0.7919721109758389,0.7921972903143543
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,256,221,0.86328125,154,67,59,197,0.76953125,0.6968325791855203,0.8576589623555558,0.7358490566037735,0.8348681419683257,0.76953125,0.7462121212121212,0.7576923076923078,0.4675207314480119,0.46778814761630166
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,279,251,0.899641577060932,192,59,51,228,0.8172043010752689,0.7649402390438247,0.8896013954428267,0.7924528301886793,0.8703251510088676,0.8172043010752689,0.794425087108014,0.8056537102473498,0.5830770771057111,0.5833453036280202
