smiles,Bioactivity
O([N+](=O)[O-])[C@@H]([C@H](O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-],1
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0
O=C1C=C[C@@]2(C(=C1)C(=C)C[C@@H]1[C@H]2CC[C@]2([C@@H]1CCC2=O)C)C,1
CN1C[C@@H](C=C2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,0
Clc1cccc(F)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,1
COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,0
OCCCCCCCCCCCCCCCCCCCCCC,0
OC1(CCC2C3C(CCC12C)C1(C(CC(O)CC1)=CC3)C)C,0
OC(=N[C@@H](C1=CC=CC=C1)[C@@H]1CCCCN1)C1=C(Cl)C(C(F)(F)F)=CC=C1,1
F[C@]12[C@H]([C@@H]3C[C@H](C)[C@@](OC(=O)CCCC)(C(=O)CO)[C@@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@]12C,1
N1C(=NCC1)Cc1c2c(ccc1)cccc2,0
COc1ccccc1OC[C@@H](O)CO,0
CC1=C2N=C(C3=CC=CC=C3Cl)C3=C(C=CC([N+](=O)[O-])=C3)N=C2NN1,1
CN(C)C1=C(C)N(C)N(C1=O)c1ccccc1,1
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,0
CN1CCC[C@@H](C1)CN1c2ccccc2Sc2ccccc12,1
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0
S(=O)(=O)(C(C)(C)C)CC(Cc1ccccc1)C(=O)NC(Cc1nc[nH]c1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,0
[H]C([H])([H])C(Cl)(Cl)Cl,1
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0
[H]C3=NC2=C(N=C1C([H])=C([H])C([H])=C([H])C1=C2N3C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])[H],1
Oc1c(cc(cc1CN(CC)CC)-c1cc(CC=C)c(O)c(c1)CN(CC)CC)CC=C,1
o1c(O)c([C@H](CC)c2ccccc2)c(=O)c2c1cccc2,0
O=C1NC(=O)NC(=O)C1(CC=C)C1CCC=C1,0
CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0
S1SC[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@H](CCC2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N)C1)CC(=O)N)CCC(=O)N)Cc1ccccc1)Cc1ccc(O)cc1,0
COc1cc(C(=O)O)ccc1O,0
N(CCNCCN)CCN,0
O[C@H]1C[C@@H](O)C(=C)/C(=C/C=C/2\CCC[C@]3([C@@H]2CC[C@H]3[C@@H](/C=C/[C@H](C(C)C)C)C)C)/C1,1
NC(N)=N,1
COC1=CC2=C(C=C1)N=C([S@@](=O)CC1=NC=C(C)C(OC)=C1C)[NH]2,1
O(C(COC=1C2=C(OC(=CC2=O)C(OCC)=O)C=CC1)COC=3C4=C(OC(=CC4=O)C(OCC)=O)C=CC3)C(=O)C(N)CCCCN,1
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCCCC)(C(=O)C)[C@]4(CC3)C)CCC2=C1)C,0
O=C1NC[C@H](O1)COc1cc(C)cc(c1)C,1
Clc1ccc(C[C@@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@H](C)C(=O)N)CCCCNC(C)C)CC(C)C)CC(=O)N)Cc2ccc(O)cc2)C)CO)Cc2cccnc2)cc1,1
COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2C,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C([O-])=O,1
C=CC[N+]1(CCCC1)[C@H]1C[C@@H]2[C@@]([C@H]1OC(=O)C)(C)CC[C@@H]1[C@H]2CC[C@@H]2[C@@]1(C)C[C@@H]([C@@H](C2)O)N1CCOCC1,0
OC[C@H]1O[C@]([C@@H]([C@H]1O[C@H]1O[C@@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)(O)CO,0
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0
N1c2ccccc2Sc2ccccc12,1
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(\C=C/C3=C(C)N=CS3)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,0
CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1,1
O1[C@@]2([C@H](N(C1=O)CCCCn1cc(nc1)c1cccnc1)[C@@H](C(=O)[C@H](C[C@](OC)([C@@H](O[C@@H]1O[C@@H](C[C@H](N(C)C)[C@@H]1O)C)[C@H](C(=O)[C@H](C(=O)O[C@H]2CC)C)C)C)C)C)C,1
C=C1C(=O)C23CC1CC(O)C2C12COC(O)C1C(C)(C)CCC2OC3=O,0
CC1(CO)C(O)CCC2(C)C(CC=C3C(O)=COC3=O)C(=C)CCC12,0
Clc1cc(OC)c(Cl)cc1OC,0
CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,0
s1c(CC(O)=O)c(nc1SCC=1CS[C@H]2N(C=1C(O)=O)C(=O)[C@H]2NC(=O)\C(=N/OC)\c1nc(sc1)N)C,1
CN[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@@H]2N=C(N)N)O[C@@H](C)[C@@]1(O)C=O,0
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0
CC(C)C(=O)CCC(C)C1C(O)CC2(C)C3CCC4C5(CC35C(O)CC12C)CCC(O)C4(C)C,0
O[C@@H]([C@H](NC(C)C)CC)c1cc(O)c(O)cc1,0
CC(=O)OC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0
CN(CCCl)CCCl,1
CC(C[C@@H]1C(=O)N2CCC[C@@H]2[C@@]2(N1C(=O)[C@@](O2)(NC(=O)[C@@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c([nH]3)Br)C(C)C)O)C,1
OCC(=O)[C@]1(O)[C@H](C)C[C@H]2[C@]1(C)C[C@H](O)[C@@]1([C@@H]2CCC2=CC(=O)C=C[C@@]12C)F,1
Fc1ccc(cc1)C(=O)C1CCN(CCN2C(=O)Nc3ccccc3C2=O)CC1,1
s1cnc(C)c1\C=C\C=1CS[C@H]2N(C=1C(OCOC(=O)C(C)(C)C)=O)C(=O)[C@H]2NC(=O)\C(=N\OC)\c1nc(sc1)N,1
C[C@@H]1[C@@H](OCCN1C)c1ccccc1,0
COC1=CC(=O)OC(C1)C=CC1=CC=CC=C1,1
C[C@H](NN)c1ccccc1,1
[H]OC(=O)C5([H])(OC([H])(OC3([H])(C([H])(OC([H])(OC2([H])(C([H])(OC([H])(OC1([H])(C([H])(OC([H])(OC([H])([H])[H])C([H])(N([H])S(=O)(=O)O[H])C1([H])(O[H]))C([H])([H])OS(=O)(=O)O[H]))C([H])(OS(=O)(=O)O[H])C2([H])(O[H]))C(=O)O[H]))C([H])(N([H])S(=O)(=O)O[H])C3([H])(OS(=O)(=O)O[H]))C([H])([H])OS(=O)(=O)O[H]))C([H])(O[H])C([H])(O[H])C5([H])(OC4([H])(OC([H])(C([H])([H])OS(=O)(=O)O[H])C([H])(O[H])C([H])(O[H])C4([H])(N([H])S(=O)(=O)O[H])))),1
CC[C@H]1C(=O)OC[C@@H]1Cc1cncn1C,1
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(O)=O)c2c1,1
COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(nc45)c4ccccc4)c3=O)C[C@H]1CO2,1
C(C(C)NC)C1=CC=CC=C1,0
CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CCNCC1,1
C(CN1CC[N+](CC1)(C)C)(C=2C=CC=CC2)(C3CCCCC3)O,0
COC1=CC(OC)=C(S(=O)(=O)N2C(=O)[C@@](C3=CC=CC=C3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)C3=C2C=CC(Cl)=C3)C=C1,1
[H]OC(=O)C([H])([H])N(C(=O)C([H])(N([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1([H]))C([H])([H])[H])C3([H])(C([H])([H])C=2C([H])=C([H])C([H])=C([H])C=2C3([H])([H])),1
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,0
CC1=CCCC2(C)CCC(CC12)C(=C)CO,1
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@@](O)(C)[C@]4(CC3)C)[C@H](CC2=C1)C)C,1
Clc1cc(N)cc(Cl)c1O,0
O(C[C@@H](O)CNC(C)C)c1c(cc(NC(=O)CCC)cc1)C(=O)C,1
[H]C([H])([H])N1C(=O)OC(C1(=O))(C([H])([H])[H])C([H])([H])C([H])([H])[H],1
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,1
P(OCCCCCCCNC(=O)C(NC(OCCOC)=O)CCCCNC(OCCOC)=O)(O)(=O)C,0
COCCOC(O)C1=C(NC(=C(C(=O)OC(C)C)C1c2cc(ccc2)[N+](=O)[O-])C)C,0
C=C(CC(=O)OC)C(=O)CC1(C)C(C)C(OC(=O)C=Cc2ccccc2)C(O)C2(C)C(C)=CCCC12,0
OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0
C=C1CCC2OC2(C)CCC2C1CC2(C)C,0
CC(C)C(O)(C(C)O)C(=O)OCC1CCN2CCCC12,1
CNCCC[C@@]12CC[C@@H](c3ccccc13)c1ccccc21,1
OC1CC2=C(O)C=C3OC(=O)C=CC3=C2OC1C1=CC(O)=C(O)C=C1,0
O1C(OC2C(O)C(O)C(OC2OC)O)C(O)C(O)C(O)C1OC,0
OC(=O)CCCNC(=O)[C@H](O)C(CO)(C)C,1
[H]OC(=O)C4=C(C([H])([H])SC1=NC(=O)C(=O)N([H])N1C([H])([H])[H])C([H])([H])SC3([H])(N4(C(=O)C3([H])(N([H])C(=O)C(=NOC([H])([H])[H])C=2N=C(N([H])[H])SC=2([H])))),1
O(C(=O)c1ccccc1)c1c2ncccc2ccc1,0
OC(=O)[C@H](N[C@H](C(=O)N1CCC[C@H]1C(=O)O)C)CCc1ccccc1,1
COC1=C(OC)C=C(C=C1)C1OCC2C1COC2C1=CC2=C(OCO2)C=C1,0
CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,0
N1=NN=NN=CC=C1,0
OC(=O)C=CC1=CC=C(CN2C=CN=C2)C=C1,1
O[C@@]12[C@@H]3[C@H]([C@@]4([C@@H](CC3)C[C@@H](O[C@H]3O[C@H]([C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@H]6O[C@@H]([C@@H](O)[C@@H](O)C6)C)[C@@H](O)C5)C)[C@@H](O)C3)C)CC4)C)C[C@@H](O)[C@@]1([C@H](CC2)C1=CC(=O)OC1)C,0
C(=CC1=CC(OC)=C(OC)C(OC)=C1)C(=O)OC2CC3CN4CCC=5C=6C=CC(OC)=CC6NC5C4CC3C(C(=O)OC)C2OC,0
O(c1c(c(ccc1)OC)C(=O)N[C@@H]1C(=O)N2C1SC([C@H]2C(=O)O)(C)C)C,0
CC(Cl)C1(O)CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,1
CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0
OC(=O)C(N)CO,0
[H]C1=C([H])C([H])(C2([H])(C1([H])C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl))Cl,1
CC1CCC(C(=O)C1)C1(C)CO1,1
CC=C1CC(=C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,1
COCC1=C(N2C(SC1)C(NC(=O)C(=NOC)c1csc(N)n1)C2=O)C(=O)OC(C)OC(=O)OC(C)C,0
O[C@@H]1[C@H]2[C@H]([C@H]3[C@@]([C@@]([C@@H](C3)C)(C)C(=O)CC)(C1)C)CCC1=CC(=O)C=C[C@]21C,0
CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,0
CC(C)c1nc(nc(c2ccc(F)cc2)c1CC[C@@H](O)C[C@H](O)CC(=O)O)N(C)S(=O)(=O)C,1
O[C@H]([C@H](O)CO)[C@H](O)[C@H](O)CO,1
OC(=O)[C@H](N)CCCN=C(N)N,0
CC(C)C1NC([N]C(C2CCC(F)CC2)C1C=CC(O)CC(O)CC(O)=O)N(C)S(C)(=O)=O,0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1
S1C(C)(C)C(NC1C(NC(=O)Cc1ccccc1)C(=O)NCCCCC(N)C(O)=O)C(O)=O,0
ClC(=C[C@H]1C([C@@H]1C(=O)OCc1cc(Oc2ccccc2)ccc1)(C)C)Cl,0
OC(=O)CCC(=O)c1cc-2c(-c3c4c-2cccc4ccc3)cc1,0
OC(CCC1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,1
COCc1c(c2ccc(cc2)F)c(/C=C/[C@H](C[C@@H](CC(=O)O)O)O)c(nc1C(C)C)C(C)C,1
CN1CCN(CCCN2c3ccccc3Sc3ccccc23)CC1,1
OC1C=CC2C3Cc4ccc(O)c5OC1C2(CCCN3CC=C)c45,0
CNC(C)CCC=C(C)C,0
O1[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@]2(OC2)C[C@H](C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](OC)C2)[C@@H](C)C1=O,0
O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@](O)(CCCCC)C)C/C=C\CCCC(=O)O,0
NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)C(NC1=O)=CNC(N)=O)C1CCN=C(N)N1,0
S(SCc1cnc(C)c(O)c1CO)Cc1cnc(C)c(O)c1CO,1
Clc1ccc(Cl)cc1,1
CC(=O)CC1C2=C(C)C(CC(O)(CC3C4(COC4CC(O)C3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)C(NC(=O)c1ccccc1)c1ccccc1,0
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,0
OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,0
CN(C)N=Nc1[nH]cnc1C(N)=O,1
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,0
Fc1c(N2CCN(CC2)C)c2OC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,1
S1[C@@H]([C@@H](OC(=O)C)C(=O)N(CCN(C)C)c2c1cccc2)c1ccc(OC)cc1,1
O=C(O)C=Cc1ccc(O)c(O)c1,0
CC1C2CCC34C(=O)OC(CC5(C)CCC(C)(CO)CC53)C4(C)C2CC2(C)C(C)OC(=O)C(O)CC12,0
O[C@@]1([C@]2([C@H]([C@H]3[C@H]([C@]4(C(=CC(=O)CC4)CC3)C)C(=O)C2)CC1)C)C(=O)COC(=O)C,0
S1SC[C@@H]2NC(=O)[C@H]3NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](N)C1)CCCCN)CCCCN)C)CCCCN)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@H](O)C)CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](CSSC3)C(=O)N)CO)CCCNC(N)=N)CC(C)C)CCSC)Cc1ccc(O)cc1)CC(O)=O,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0
[H]C3=C([H])C(OC([H])([H])[H])=C([H])C=2C3(=NC=1C([H])=C(C([H])=C([H])C=1C=2N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])Cl),1
S1c2c(N(c3c1cccc3)CC(N(C)C)C)cc(cc2)C(=O)C,0
CC/C(=C(/c1ccccc1)\c1ccc(cc1)OCCN(C)C)/c1ccccc1,1
O=C1C(=C(C(=O)c2c1cccc2)C)CC=C(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,0
Oc1ccc(cc1)CC(N)C,0
OC(=O)c1cccnc1,1
Fc1ccc([C@]2(CC[C@H](N3C[C@H]([C@](CC3)(c3ccccc3)C(=O)O)C)CC2)C#N)cc1,0
COC1=C(OC)C=C2C3CC4=C(CN3CCC2=C1)C(OC)=C(OC)C=C4,1
CN1c2ccc(Cl)cc2C(=N[C@@H](O)C1=O)c1ccccc1,0
COc1cc2oc(=O)ccc2cc1C=O,0
COc1cc(CCc2cc(OC)c(OC)c(OC)c2)ccc1O,0
O(C)c1cc2c([nH]cc2\C=N\N\C(=N\CCCCC)\N)cc1,1
[H]C=1C([H])=C(C([H])=C(C=1([H]))[N+](=O)[O-])N([H])[H],1
O(CC)c1ccccc1C(=O)N,0
Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCN(CC1)CCOC(=O)C,0
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0
Cc1ncc2CN=C(c3ccccc3F)c3cc(Cl)ccc3-n12,0
Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1
C[C@](N)(Cc1ccc(O)cc1)C(O)=O,0
CCC(c1ccccc1)=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1,1
CCCC[C@](C/C=C/[C@@H]1[C@@H](O)CC(=O)[C@H]1CCCCCCC(=O)OC)(O)C,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0
Fc1cc2c(O[C@@H](C[C@]23NC(=O)NC3=O)C(=O)N)cc1,1
CN(C)C1=C2N=CN(C3OC(CO)C(N)C3O)C2=NC=N1,1
CC(C)C1=CC(O)=C(C)C=C1,0
[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,0
[nH]1c2c3c(c1)C[C@@H]1C(c3ccc2)=C[C@H](C[N@@]1C)C(=O)N[C@]1(C(N2[C@@]([C@H]3N(C([C@@H]2Cc2ccccc2)=O)CCC3)(O1)O)=O)C,0
CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(N)=O)NCC(N)C(N)=O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1)C(=O)NCCc1nc(cs1)-c1nc(cs1)C(O)=O,1
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,0
Oc1ccc(cc1)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)C(=O)N[C@H](Cc1c2c([nH]c1)cccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC\N=C(\N)/N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N,0
O[C@H]1[C@H]2[C@](O)(C(=O)C3=C(O)c4c([C@@](O)([C@H]13)C)cccc4O)C(=O)/C(=C(\O)/N)/C(=O)[C@H]2N(C)C,1
CCOC1=NC2=C(C=C1)[NH]C=C(C(O)=NCC1=CC=CC=C1)C2=O,1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,1
[H]C=1C(OP(OC([H])([H])[H])(OC([H])([H])[H])=S)=C(C([H])=C(C=1Cl)Cl)Cl,1
C[C@H](NCC(C)(C)CN[C@@H](C)/C(=N/O)/C)/C(=N/O)/C,0
O=C1N(Cc2ccccc2)C2C[S]3CCCC3C2N1Cc1ccccc1,0
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,1
[H]OC1=C([H])C([H])=C([H])C3=C1C([H])([H])C([H])([H])C([H])(N(C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])S2)C([H])([H])C([H])([H])C([H])([H])[H])C3([H])([H]),0
CC(NC(CCc1ccccc1)C(O)=O)C(=O)N1CCCC1C(O)=O,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)CCNC(=O)OCC(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C,0
O(C)c1cc(ccc1OC)CCNCC(O)COc1cc(ccc1)C,0
O[C@@H]([C@@H](N[C@@H](COc1ccccc1)C)C)c1ccc(O)cc1,0
COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,1
CN1C2CC(O)C1CC(C2)OC(=O)C(CO)C1=CC=CC=C1,0
CC1(O)C(CO)OC(Oc2c(O)cc(O)cc2C=Cc2ccc(O)cc2)C(O)C1O,0
Clc1ccc(C[C@@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2[C@H](CCC2)C(=O)N[C@@H](C)C(=O)N)CCCCNC(C)C)CC(C)C)CC(=O)N)Cc2ccc(O)cc2)C)CO)Cc2cccnc2)cc1,1
S(=O)(=O)(N[C@H](C(=O)N1[C@@H](C[C@@H](CC1)C)C(=O)O)CCCN=C(N)N)c1c2NC[C@@H](Cc2ccc1)C,0
ClC(Cl)C(=O)N(C)c1ccc(OC(=O)c2occc2)cc1,0
CC1CC(C)=CC(=O)OC2CCN3CCC(COC(=O)C1(C)O)C23,1
CCOC(=O)CCCCCCCC[C@H](c1ccccc1I)C,0
CCC(=O)O[C@]1([C@@H](C)C[C@H]2[C@]1(C)C[C@H](O)[C@]1([C@@H]2CCC2=CC(=O)C=C[C@@]12C)F)C(=O)CCl,0
OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,1
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,1
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@]4(C)CC[C@@H]1C23OO4,1
C[C@H](O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,0
Oc1ccc(cc1)/C(=C(\CC)/c1ccc(O)cc1)/CC,1
OC1(C2(C(C3C(C4C(CC3)=CCCC4)C(C2)=C)CC1)CC)C#C,1
C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,1
[H]C([H])([H])C([H])([H])OP(=O)(OC([H])([H])C([H])([H])[H])SC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
COCC12CCC(C)C(C)C1C1(O)C=CC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,0
C[C@@]12CC[C@@H]3[C@H]([C@H]1CC[C@@H]2O)CCc1c3ccc(c1)O,1
C1C(C=C2C(C1)(C3(C(CC2)C4C(CC3O)(C5(C(C4)OC(O5)(C)C)C(=O)CCl)C)F)C)=O,0
CC(C)n1c(C=CC(O)CC(O)CC(O)=O)c(-c2ccc(F)cc2)c2ccccc12,1
N(/N=C(/N)\N)=C(/C=N/N=C(/N)\N)\C,1
O1C(OC)C(O)C(O)C(O)C1O,0
[H]C=1C([H])=C([H])C(=C(C=1([H]))C([H])=C([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])(C(C(=O)OC([H])([H])C([H])([H])[H])=C(N([H])C(=C2(C(=O)OC([H])([H])C([H])([H])[H]))C([H])([H])[H])C([H])([H])[H]),1
COC(=O)C=C(C(=O)OC)C1c2c(cc(O)c(O)c2O)C(=O)OC1C(=O)OC,0
O(C=1C(=C(C(=C(C1O[H])[H])[H])C(=C(C(=O)C(C(=O)C(=C(C2=C(C(OC([H])([H])[H])=C(O[H])C(=C2[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])C([H])([H])[H],1
COc1cc2c(cc1OC)CC[N@@+]([C@H]2Cc1ccc(c(c1)OC)OC)(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCc2c([C@@H]1Cc1ccc(c(c1)OC)OC)cc(c(c2)OC)OC,0
s1c2cc(OC)ccc2nc1NC(=O)Nc1ccccc1,0
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(O)=C3C(=O)[C@]2(O)C(=O)\C(=C(\N)O)C1=O,1
CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,0
CC1C(O)CCC2(C)C1CCC1(C)C2C(O)CC2C(C(CC12C)OC(C)=O)=C(CCC=C(C)C)C(O)=O,1
Oc1ccc(O)cc1,1
